"Fecha","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
2014-11-13,51.2099990844727,51.2400016784668,49.2000007629395,49.6800003051758,9948500,34.4752082824707
2014-11-14,49.810001373291,50.2000007629395,49.2599983215332,49.5099983215332,7214400,34.3572273254395
2014-11-17,49.4500007629395,49.9199981689453,49.0800018310547,49.7200012207031,5743100,34.6956825256348
2014-11-18,49.7000007629395,50.4000015258789,49.6300010681152,50.060001373291,5928800,34.932933807373
2014-11-19,50.1399993896484,50.2799987792969,49.3699989318848,50.1199989318848,5942200,34.9748039245605
2014-11-20,50.060001373291,50.5400009155273,49.9500007629395,50.2599983215332,8482000,35.0724906921387
2014-11-21,50.8899993896484,52.0699996948242,50.1800003051758,50.2900009155273,11518900,35.0934448242188
2014-11-24,50.1599998474121,51.3600006103516,50.1399993896484,50.810001373291,7486900,35.4563026428223
2014-11-25,50.8600006103516,51.5800018310547,50.5400009155273,50.9799995422363,6516200,35.5749320983887
2014-11-26,50.9799995422363,51.25,50.6500015258789,50.939998626709,4733100,35.5470199584961
2014-11-28,50.0699996948242,50.1500015258789,48.2799987792969,48.6100006103516,6734200,33.9210968017578
2014-12-01,48.2000007629395,49.1699981689453,47.8400001525879,48.9000015258789,7101400,34.123462677002
2014-12-02,48.9799995422363,50.9900016784668,48.8600006103516,50.8800010681152,8538800,35.5051498413086
2014-12-03,50.9700012207031,52.0999984741211,50.939998626709,51.7200012207031,9365000,36.0913276672363
2014-12-04,51.5099983215332,52.0499992370605,50.7400016784668,51.5900001525879,8151000,36.0005989074707
2014-12-05,51.4599990844727,52.0800018310547,49.6399993896484,49.7799987792969,8287600,34.7375411987305
2014-12-08,49.5099983215332,49.7999992370605,47.9300003051758,48.1100006103516,8361200,33.5721893310547
2014-12-09,47.9599990844727,48.6800003051758,46.939998626709,48.5900001525879,9498100,33.9071426391602
2014-12-10,47.9900016784668,48.2299995422363,46.4199981689453,46.6500015258789,10050300,32.5533638000488
