"Fecha","RCL.Open","RCL.High","RCL.Low","RCL.Close","RCL.Volume","RCL.Adjusted"
2015-11-13,97.1800003051758,97.5999984741211,95.0299987792969,95.5,1909300,86.1652450561523
2015-11-16,94.7399978637695,94.7799987792969,92.5899963378906,94.3600006103516,2798800,85.1366729736328
2015-11-17,95.0199966430664,95.7900009155273,93.5,93.8199996948242,2189300,84.6494598388672
2015-11-18,94.0699996948242,94.8300018310547,93.3600006103516,94.1699981689453,2227400,84.9652328491211
2015-11-19,94.7200012207031,95.0299987792969,93.8000030517578,94.3499984741211,1699200,85.1276168823242
2015-11-20,94.4599990844727,94.9700012207031,93.7699966430664,94.0199966430664,2013000,84.8299026489258
2015-11-23,94.0699996948242,95.4700012207031,94,94.9300003051758,1758400,85.6509399414062
2015-11-24,92.75,93.6900024414062,91.379997253418,92.0199966430664,3312100,83.0253982543945
2015-11-25,92.0999984741211,93.9199981689453,92.0999984741211,92.6600036621094,1403400,83.6028289794922
2015-11-27,93.2399978637695,93.3499984741211,91.8600006103516,92.5,688500,83.4584655761719
2015-11-30,92.3499984741211,93.0400009155273,91.6500015258789,92.6100006103516,1618900,83.557731628418
2015-12-01,93.2399978637695,94.3899993896484,92.25,94.379997253418,2249200,85.1547164916992
2015-12-02,94.5100021362305,95.620002746582,94.0100021362305,94.75,2000500,85.4885406494141
2015-12-03,94.5999984741211,95.6500015258789,90.5299987792969,91.5,2157700,82.5562210083008
2015-12-04,92.0800018310547,94.4499969482422,91.9899978637695,94.2699966430664,1791600,85.0554656982422
2015-12-07,94.6500015258789,95.129997253418,93.0800018310547,93.6500015258789,1591000,84.4960784912109
2015-12-08,92.0199966430664,94.0500030517578,92.0199966430664,93.4300003051758,1554900,84.2975769042969
2015-12-09,92.6999969482422,94.629997253418,92.120002746582,92.8499984741211,1685800,83.7742538452148
2015-12-10,93.1100006103516,94.7900009155273,92.6500015258789,94.2300033569336,1391200,85.0193710327148
2015-12-11,92.6800003051758,94.4300003051758,91.7600021362305,91.9100036621094,2858100,82.926139831543
2015-12-14,92.0999984741211,93.4700012207031,91.0400009155273,92.2699966430664,1812400,83.2509460449219
2015-12-15,93.2600021362305,94.4000015258789,92.6500015258789,94.2900009155273,1694400,85.0735092163086
2015-12-16,94.620002746582,97.2799987792969,94.0500030517578,97.1399993896484,1701600,87.6449279785156
2015-12-17,95.5699996948242,96.8300018310547,93.8000030517578,93.9499969482422,2285900,85.0952453613281
2015-12-18,95.2099990844727,97.3199996948242,94.9100036621094,95.9000015258789,3246400,86.8614501953125
2015-12-21,96.6399993896484,99.9000015258789,96.5400009155273,99.0599975585938,2664700,89.7236175537109
2015-12-22,99.0500030517578,100.150001525879,98.129997253418,98.6600036621094,2031600,89.3613128662109
2015-12-23,99,100.98999786377,98.5,99.9300003051758,1228300,90.5116271972656
2015-12-24,99.9199981689453,100.809997558594,99.4800033569336,99.9199981689453,689500,90.5025634765625
2015-12-28,99.6600036621094,100.699996948242,99.6399993896484,100.319999694824,1134600,90.864875793457
2015-12-29,100.680000305176,102.970001220703,100.559997558594,102.629997253418,1174000,92.9571533203125
2015-12-30,102.569999694824,103.400001525879,102.059997558594,102.730003356934,1179300,93.047721862793
2015-12-31,102.410003662109,102.699996948242,101.209999084473,101.209999084473,1018200,91.6709899902344
2016-01-04,99.5999984741211,99.8099975585938,96.6900024414062,98.1399993896484,3132400,88.8903427124023
2016-01-05,96.3899993896484,97.6800003051758,96.3000030517578,96.5400009155273,2198000,87.4411315917969
2016-01-06,94.2200012207031,96.7900009155273,93.3099975585938,95.3099975585938,2855100,86.3270645141602
2016-01-07,93.1800003051758,94.7600021362305,92.2600021362305,92.4300003051758,2674400,83.7184906005859
2016-01-08,93.4800033569336,94.5400009155273,91.4199981689453,91.7799987792969,2334200,83.129768371582
2016-01-11,92.5500030517578,94.5400009155273,91.9000015258789,93.5999984741211,2265700,84.7782287597656
2016-01-12,94.5,95.6500015258789,92.9800033569336,94.0199966430664,2019300,85.1586532592773
2016-01-13,94.0500030517578,94.5599975585938,88.9000015258789,89.0400009155273,3597600,80.6480102539062
2016-01-14,88.870002746582,88.9899978637695,85.5,87.9000015258789,4439600,79.6154479980469
2016-01-15,84.8600006103516,86.0199966430664,82.6100006103516,82.9199981689453,4166000,75.1048278808594
2016-01-19,84.8600006103516,85.4000015258789,80.0899963378906,81.0800018310547,4907100,73.4382476806641
2016-01-20,80.25,83.7699966430664,76.1999969482422,82.4400024414062,6193300,74.6700592041016
2016-01-21,83.4100036621094,86.4199981689453,82.8300018310547,85.4800033569336,3914700,77.4235382080078
2016-01-22,88.25,88.3399963378906,85.4599990844727,85.7600021362305,2735600,77.6771469116211
2016-01-25,85.8399963378906,86.3300018310547,83.0500030517578,83.370002746582,2113300,75.5124130249023
2016-01-26,83.6900024414062,84.9000015258789,82.2099990844727,84.5199966430664,1849200,76.5540008544922
2016-01-27,85.2300033569336,85.7600021362305,80.6699981689453,81.4199981689453,2333600,73.7461776733398
2016-01-28,80.8899993896484,80.9899978637695,75.5599975585938,78.3300018310547,6084900,70.9474334716797
2016-01-29,78.0599975585938,82.0599975585938,77.7900009155273,81.9599990844727,5662800,74.2353134155273
2016-02-01,81.6100006103516,85.6999969482422,81.25,84.5199966430664,6211700,76.5540008544922
2016-02-02,78.9000015258789,79.1900024414062,69.3000030517578,71.6999969482422,20620800,64.9422988891602
2016-02-03,73.3300018310547,75.4899978637695,71.3399963378906,73.8300018310547,9109700,66.8715515136719
2016-02-04,73.0299987792969,73.8000030517578,68.9199981689453,73.5800018310547,6734600,66.6451034545898
2016-02-05,72.6100006103516,72.8399963378906,68.4700012207031,69.5800018310547,5182300,63.0221138000488
2016-02-08,68,68.0899963378906,64.2099990844727,66.2900009155273,7485300,60.0421867370605
2016-02-09,64.9899978637695,69.5500030517578,64.3099975585938,68.0199966430664,4405900,61.6091346740723
2016-02-10,68.6699981689453,70.9599990844727,68.5199966430664,69.3899993896484,3372600,62.8500175476074
2016-02-11,67.3399963378906,69.0299987792969,66.9700012207031,67.9700012207031,3037400,61.5638542175293
2016-02-12,68.9499969482422,68.9499969482422,67.0899963378906,68.7699966430664,2457000,62.288444519043
2016-02-16,69.7900009155273,72.5100021362305,69.2600021362305,72.5100021362305,3612500,65.6759567260742
2016-02-17,72.2900009155273,73.9400024414062,72.0999984741211,73.3000030517578,2931400,66.3915023803711
2016-02-18,72.25,72.2900009155273,69.7099990844727,69.870002746582,3079700,63.6101989746094
2016-02-19,69.2799987792969,72.2799987792969,68.4700012207031,70.8499984741211,3810400,64.5023880004883
2016-02-22,70.7900009155273,73.9899978637695,70.1699981689453,73.7200012207031,4641800,67.1152801513672
2016-02-23,74.379997253418,76.25,73.8000030517578,74.0100021362305,4879400,67.3792877197266
2016-02-24,73.0299987792969,73.0299987792969,69.9700012207031,72.7900009155273,3708700,66.2686004638672
2016-02-25,72.9100036621094,74.4700012207031,72.620002746582,74.4700012207031,1681900,67.7980880737305
2016-02-26,74.7200012207031,75.3499984741211,73.620002746582,75.1900024414062,1931400,68.4535675048828
2016-02-29,74.0999984741211,75.870002746582,73.9599990844727,74.370002746582,2420100,67.7070465087891
2016-03-01,75.0500030517578,76.8399963378906,74.2600021362305,76.5400009155273,2755100,69.6826400756836
2016-03-02,75.8600006103516,76.4199981689453,73.870002746582,75.1800003051758,3057100,68.4444732666016
2016-03-03,74.4400024414062,75.6999969482422,73.3199996948242,75.6900024414062,3538100,68.9087677001953
2016-03-04,75.7699966430664,75.7900009155273,72.3099975585938,74.0100021362305,4820100,67.3792877197266
2016-03-07,73.0500030517578,73.7200012207031,71.9599990844727,73.629997253418,3433100,67.0333404541016
2016-03-08,72.2600021362305,72.5699996948242,70.5299987792969,70.6500015258789,4740800,64.3203201293945
2016-03-09,71.0599975585938,71.2200012207031,69.2699966430664,70.1399993896484,3073400,63.8560104370117
2016-03-10,70.4599990844727,71.8899993896484,69,69.9899978637695,3203100,63.7194671630859
2016-03-11,70.8399963378906,72.879997253418,69.7900009155273,72.8199996948242,3722900,66.2959060668945
2016-03-14,72.8300018310547,73.7799987792969,72.370002746582,72.5299987792969,2026900,66.0318984985352
2016-03-15,72.2399978637695,72.6600036621094,71.5699996948242,72.5999984741211,1998700,66.0956268310547
2016-03-16,72.3099975585938,74.6699981689453,72.0800018310547,74.629997253418,2929800,67.9437408447266
2016-03-17,74.2900009155273,75.1999969482422,73.4700012207031,74.9800033569336,2643300,68.2623977661133
2016-03-18,75.3399963378906,78.2200012207031,75.1699981689453,77.620002746582,4087900,70.6658630371094
2016-03-21,77.25,78.3000030517578,77.2399978637695,78.2300033569336,2901600,71.2212219238281
2016-03-22,76.2200012207031,76.9199981689453,75.0299987792969,75.9899978637695,3297100,69.1818923950195
2016-03-23,76.1399993896484,76.3600006103516,73.2600021362305,73.3000030517578,2507200,66.7328948974609
2016-03-24,73.2399978637695,75.0299987792969,72.5299987792969,74.4700012207031,2247700,67.7980880737305
2016-03-28,74.9599990844727,75.5699996948242,74.2300033569336,75.4300003051758,2003100,68.6720733642578
2016-03-29,75.2099990844727,76.2099990844727,74.7699966430664,76.0500030517578,1915100,69.2365264892578
2016-03-30,77.5699996948242,80.6699981689453,77.5299987792969,80.3499984741211,4541000,73.1512832641602
2016-03-31,80.6999969482422,82.7799987792969,80.629997253418,82.1500015258789,5020800,74.7900238037109
2016-04-01,81.75,82.1999969482422,80.4199981689453,81.879997253418,3614900,74.5442123413086
2016-04-04,82.0899963378906,83.620002746582,81.7099990844727,82.5100021362305,2100700,75.1177749633789
2016-04-05,81.4700012207031,81.879997253418,80.0999984741211,80.3399963378906,2027300,73.1421813964844
2016-04-06,80.6999969482422,81.7399978637695,80.0699996948242,81.5599975585938,1940800,74.2528686523438
2016-04-07,81.3300018310547,81.9499969482422,80,80.2699966430664,2027300,73.0784378051758
2016-04-08,80.9800033569336,81.7699966430664,80.3300018310547,80.5999984741211,1363400,73.3788833618164
2016-04-11,81,81.6500015258789,79.3199996948242,79.5299987792969,2494800,72.4047393798828
2016-04-12,80,81.2900009155273,79.5199966430664,80.6999969482422,1858700,73.4699325561523
2016-04-13,81.370002746582,84.5599975585938,81.1900024414062,84.4199981689453,3029700,76.8566360473633
2016-04-14,84.2399978637695,84.4300003051758,82.1999969482422,82.9000015258789,2273300,75.4728393554688
2016-04-15,82.6600036621094,83.1900024414062,80.7799987792969,81.0500030517578,2113600,73.78857421875
2016-04-18,81.3600006103516,81.3600006103516,78.5400009155273,79.379997253418,3555400,72.2681732177734
2016-04-19,79.7600021362305,80.1699981689453,78.8300018310547,79.1900024414062,1787400,72.09521484375
2016-04-20,79.1999969482422,79.6699981689453,78.2399978637695,79.1900024414062,1752700,72.09521484375
2016-04-21,78.9800033569336,78.9800033569336,76.5699996948242,76.8000030517578,2902800,69.9193267822266
2016-04-22,76.5199966430664,76.5699996948242,73.379997253418,73.8000030517578,5016300,67.1881256103516
2016-04-25,74,75.4499969482422,73.8199996948242,75,2989400,68.2805938720703
2016-04-26,75.1600036621094,76.4100036621094,74.5,76.2399978637695,2309700,69.4095077514648
2016-04-27,76.4599990844727,78.1800003051758,76.4000015258789,77.9800033569336,2452500,70.9936141967773
2016-04-28,77.2399978637695,78.0199966430664,75.9000015258789,76.0199966430664,4234700,69.209228515625
2016-04-29,78.4000015258789,79.4499969482422,73.8600006103516,77.4000015258789,6731400,70.465576171875
2016-05-02,78.129997253418,78.9700012207031,77.4800033569336,78.7200012207031,2446900,71.6673278808594
2016-05-03,77.5800018310547,78.4199981689453,76.9800033569336,77.3000030517578,2426800,70.3745422363281
2016-05-04,76.8000030517578,76.8000030517578,75.5800018310547,75.9000015258789,2703400,69.0999603271484
2016-05-05,76,76.5299987792969,75.3600006103516,75.6100006103516,1504700,68.8359451293945
2016-05-06,75.4400024414062,75.9400024414062,73.5199966430664,74.8000030517578,2511900,68.098518371582
2016-05-09,75.1999969482422,76.2799987792969,74.7200012207031,75.7300033569336,1778800,68.945198059082
2016-05-10,73.9000015258789,75.7600021362305,72.4700012207031,75.379997253418,3531600,68.6265563964844
2016-05-11,75.5999984741211,76.6500015258789,74.8499984741211,75.120002746582,1453400,68.3898544311523
2016-05-12,75.6699981689453,77.1600036621094,75.4499969482422,77.0199966430664,2398300,70.1196136474609
2016-05-13,76.9499969482422,77.870002746582,75.629997253418,75.6399993896484,1817000,68.8632659912109
2016-05-16,75.5500030517578,76.9400024414062,75.4899978637695,76.6699981689453,1225500,69.8009796142578
2016-05-17,76.6699981689453,77.3499984741211,75.7300033569336,76.0500030517578,1651300,69.2365264892578
2016-05-18,75.9300003051758,78.7600021362305,75.9300003051758,78.1999969482422,3048800,71.1938934326172
2016-05-19,77.8399963378906,78.0400009155273,76.3899993896484,76.8000030517578,1864900,69.9193267822266
2016-05-20,77.379997253418,78.9400024414062,77.25,78.9000015258789,1978000,71.8311920166016
2016-05-23,79.129997253418,79.4199981689453,78.129997253418,78.2600021362305,1384700,71.2485427856445
2016-05-24,78.7099990844727,80.3000030517578,78.3399963378906,79.8099975585938,1608900,72.6596527099609
2016-05-25,79.5500030517578,79.5500030517578,77.3199996948242,77.5,2451100,70.5566101074219
2016-05-26,76.7200012207031,76.9000015258789,74.5999984741211,75.4599990844727,3191300,69.0334167480469
2016-05-27,75.9700012207031,78.4800033569336,75.7300033569336,77.7699966430664,1858000,71.1466903686523
2016-05-31,77.9000015258789,78.4000015258789,76.7900009155273,77.3899993896484,2510100,70.7990570068359
2016-06-01,77.120002746582,77.2300033569336,76.0199966430664,76.9599990844727,1389700,70.4056549072266
2016-06-02,76.8600006103516,77.6800003051758,76.4800033569336,77.629997253418,1122800,71.0186004638672
2016-06-03,77.1100006103516,77.1600036621094,75.2600021362305,76.370002746582,1478100,69.8659057617188
2016-06-06,76.0599975585938,76.4499969482422,75.0299987792969,76.1900024414062,1797700,69.7012481689453
2016-06-07,76.1800003051758,77.120002746582,76.0800018310547,76.4899978637695,1041500,69.975700378418
2016-06-08,76.4800033569336,76.4800033569336,75.4400024414062,76.0199966430664,976700,69.5457229614258
2016-06-09,75.7200012207031,76.4499969482422,75.3099975585938,76.2399978637695,846500,69.7469787597656
2016-06-10,75.1399993896484,75.1500015258789,73.8300018310547,73.9300003051758,1900100,67.6337051391602
2016-06-13,73.1900024414062,74.25,72.8199996948242,72.879997253418,1642000,66.6731491088867
2016-06-14,72.5800018310547,73.0699996948242,71.5,71.9899978637695,2397000,65.8589248657227
2016-06-15,72.5899963378906,74.6800003051758,72.4300003051758,73.8099975585938,2240800,67.5239334106445
2016-06-16,73.0899963378906,73.7600021362305,71.9800033569336,73.620002746582,1163700,67.3501129150391
2016-06-17,73.75,74.6500015258789,73.5100021362305,74.6399993896484,2114600,68.2832641601562
2016-06-20,76.1100006103516,76.8899993896484,75.75,76.129997253418,2017100,69.6463623046875
2016-06-21,76.7200012207031,76.7799987792969,75.9599990844727,76.4599990844727,1578900,69.9482650756836
2016-06-22,76.3899993896484,77.4400024414062,75.620002746582,76.120002746582,865100,69.63720703125
2016-06-23,77.3000030517578,77.4000015258789,76.6900024414062,77.1500015258789,1146800,70.5794830322266
2016-06-24,73.1999969482422,73.9000015258789,69.4400024414062,70.0800018310547,5880900,64.1116104125977
2016-06-27,68.879997253418,68.879997253418,65.4800033569336,65.9499969482422,6269400,60.3333282470703
2016-06-28,68.1800003051758,68.5400009155273,64.9499969482422,65.629997253418,3749000,60.0405921936035
2016-06-29,66.4000015258789,68.3199996948242,65.4300003051758,67.8300018310547,2574900,62.0532264709473
2016-06-30,68.0899963378906,68.0899963378906,66.4300003051758,67.1500015258789,2555200,61.4311447143555
2016-07-01,67.4700012207031,69.1399993896484,67.4700012207031,69.1100006103516,2467200,63.2242088317871
2016-07-05,68.0599975585938,68.4100036621094,66.6100006103516,67.3099975585938,2288900,61.577507019043
2016-07-06,66.7300033569336,67.1399993896484,65.9400024414062,66.4000015258789,2472300,60.7450065612793
2016-07-07,66.5,67.3399963378906,65.7099990844727,66.7900009155273,1852700,61.1017951965332
2016-07-08,67.4400024414062,68.9700012207031,67.4400024414062,68.379997253418,1683600,62.5563926696777
2016-07-11,68.7200012207031,69.629997253418,68.5400009155273,69.5599975585938,1279100,63.6358909606934
2016-07-12,70.4899978637695,73.0199966430664,70.3000030517578,72.9899978637695,3366200,66.7737731933594
2016-07-13,73.120002746582,73.5299987792969,71.9899978637695,72.5800018310547,1756700,66.3986968994141
2016-07-14,73.6900024414062,74.3600006103516,71.8399963378906,71.879997253418,2925300,65.7583084106445
2016-07-15,70.8199996948242,70.870002746582,69.1999969482422,70.3899993896484,2886700,64.3951950073242
2016-07-18,70.5,71.4199981689453,69.879997253418,71.0400009155273,1550700,64.9898529052734
2016-07-19,70.6600036621094,70.9400024414062,69.9199981689453,70.0999984741211,1283200,64.1298980712891
2016-07-20,71.0999984741211,72.1500015258789,70.3099975585938,71.9199981689453,1584500,65.7948913574219
2016-07-21,72.4400024414062,72.6999969482422,72.0999984741211,72.3600006103516,1690700,66.1974334716797
2016-07-22,72.7099990844727,73.0199966430664,71.7399978637695,72.9800033569336,1897500,66.7646255493164
2016-07-25,72.8300018310547,73.5199966430664,72.6500015258789,73.0400009155273,1314900,66.8195114135742
2016-07-26,73.3899993896484,73.5299987792969,72.8099975585938,73.0400009155273,1124100,66.8195114135742
2016-07-27,73.3600006103516,73.629997253418,72.6100006103516,73.2600021362305,1339900,67.0207824707031
2016-07-28,72.9400024414062,73.2799987792969,71.9300003051758,73.2399978637695,2085300,67.0024795532227
2016-07-29,73.2699966430664,73.5,72.3099975585938,72.4400024414062,2596300,66.2706069946289
2016-08-01,72.3300018310547,72.4800033569336,71.4100036621094,71.8600006103516,3765100,65.7400207519531
2016-08-02,69,70.3899993896484,66.8499984741211,67.3499984741211,7579300,61.6141090393066
2016-08-03,67.0800018310547,69.6699981689453,67.0500030517578,68.7699966430664,3191800,62.9131774902344
2016-08-04,69.4199981689453,74.4300003051758,69.4199981689453,73.3000030517578,6555000,67.0573883056641
2016-08-05,73.6500015258789,74.7300033569336,73.3600006103516,74.4800033569336,2738100,68.1368713378906
2016-08-08,74.5,75.3000030517578,73.7300033569336,73.9800033569336,1484900,67.6794738769531
2016-08-09,72.5800018310547,73.2699966430664,68.8899993896484,68.9800033569336,7646600,63.105297088623
2016-08-10,69.2399978637695,70.5899963378906,68.9499969482422,69.8600006103516,2805700,63.910343170166
2016-08-11,70.1999969482422,71.5800018310547,70.1100006103516,71.0400009155273,2290500,64.9898529052734
2016-08-12,71,71.7799987792969,70.5,70.8000030517578,1328800,64.7702865600586
2016-08-15,70.879997253418,71.6800003051758,70.8600006103516,71.5,1436000,65.4106826782227
2016-08-16,71.3000030517578,72.1500015258789,71.0199966430664,71.5800018310547,1897500,65.4838638305664
2016-08-17,71.5299987792969,71.5899963378906,70.9700012207031,71.5199966430664,1065700,65.428955078125
2016-08-18,71.25,71.4499969482422,70,70.120002746582,2261500,64.1482009887695
2016-08-19,69.7099990844727,70.0699996948242,68.1100006103516,69.4300003051758,2992200,63.5169677734375
2016-08-22,69.3899993896484,70.0699996948242,68.7300033569336,69.8399963378906,1588800,63.8920555114746
2016-08-23,70.3099975585938,71.8300018310547,70.2099990844727,71.6699981689453,2170200,65.5661849975586
2016-08-24,71.5500030517578,71.9000015258789,70.8199996948242,71.0400009155273,3111700,64.9898529052734
2016-08-25,70.5199966430664,71.1100006103516,69.9800033569336,70,2591400,64.0384216308594
2016-08-26,70.25,70.4599990844727,69.1999969482422,69.75,1795600,63.8097114562988
2016-08-29,69.7900009155273,70.1100006103516,69.4199981689453,69.9800033569336,1682100,64.0201187133789
2016-08-30,70.1100006103516,70.4599990844727,69.8399963378906,70.129997253418,915200,64.1573486328125
2016-08-31,70.0599975585938,71.5,70.0599975585938,71.1100006103516,2761600,65.0538787841797
2016-09-01,71.7600021362305,73.1500015258789,71.5599975585938,72.7099990844727,2489300,66.5176239013672
2016-09-02,71.9000015258789,71.9000015258789,69.9899978637695,70.0100021362305,2489600,64.0475692749023
2016-09-06,69.870002746582,70,68.9499969482422,69.0800018310547,1642000,63.19677734375
2016-09-07,68.4300003051758,68.6800003051758,66.8600006103516,66.9000015258789,3426800,61.2024421691895
2016-09-08,66.870002746582,67.0699996948242,65.7799987792969,66.0400009155273,3133600,60.4156799316406
2016-09-09,66.0999984741211,66.5100021362305,65.370002746582,65.9800033569336,3329400,60.3607902526855
2016-09-12,65.5599975585938,67.7399978637695,65.0999984741211,67.5199966430664,2055600,61.7696304321289
2016-09-13,67.3199996948242,67.8399963378906,66.6900024414062,67.5999984741211,1681200,61.8428230285645
2016-09-14,67.8600006103516,68.3300018310547,66.9700012207031,67.6800003051758,1407500,61.9160079956055
2016-09-15,67.6600036621094,67.9400024414062,67.1500015258789,67.3399963378906,1815300,61.6049575805664
2016-09-16,66.9700012207031,67.2099990844727,66.0299987792969,66.3199996948242,2004800,60.6718444824219
2016-09-19,66.879997253418,66.879997253418,65.4499969482422,65.4800033569336,2293800,59.9033737182617
2016-09-20,66.120002746582,68.75,66.0100021362305,68.4100036621094,3361900,62.5838394165039
2016-09-21,68.6500015258789,68.8199996948242,67.0599975585938,67.8600006103516,1646800,62.0806579589844
2016-09-22,68.25,71.0999984741211,68.2200012207031,70.9899978637695,4071100,64.944091796875
2016-09-23,70.5199966430664,72.3099975585938,68.7300033569336,71.9899978637695,2768600,65.8589248657227
2016-09-26,72.4300003051758,73.379997253418,70.7399978637695,71.4499969482422,3086700,65.3649291992188
2016-09-27,71.6699981689453,74.4300003051758,71.5699996948242,74.3499984741211,3420000,68.4779815673828
2016-09-28,74.6699981689453,74.8399963378906,73.6399993896484,74.2099990844727,2038700,68.3490371704102
2016-09-29,73.9199981689453,74.5599975585938,73.6999969482422,74.25,2041700,68.3858795166016
2016-09-30,74.5100021362305,75.7200012207031,73.9599990844727,74.9499969482422,1932600,69.0306091308594
2016-10-03,74.4899978637695,75.3600006103516,74.0299987792969,74.5699996948242,1314200,68.6806259155273
2016-10-04,75.2300033569336,75.370002746582,74.4899978637695,75.2200012207031,1804000,69.2792892456055
2016-10-05,75,75.5,74.2900009155273,74.8499984741211,2227500,68.9384994506836
2016-10-06,74.8399963378906,75.0899963378906,74.1500015258789,74.8399963378906,1508200,68.9292831420898
2016-10-07,74.7399978637695,75.1600036621094,73.6900024414062,73.6900024414062,1772700,67.8701095581055
2016-10-10,74.0299987792969,74.5,73.5999984741211,73.7099990844727,883200,67.8885345458984
2016-10-11,73.7099990844727,73.7200012207031,71.9000015258789,72.3300018310547,1932900,66.6175231933594
2016-10-12,72.379997253418,72.8899993896484,71.7200012207031,72.379997253418,1172900,66.66357421875
2016-10-13,71.5,72.3300018310547,71.2300033569336,72.0699996948242,1637100,66.3780517578125
2016-10-14,71.8000030517578,72.5400009155273,69.9599990844727,69.9800033569336,2350900,64.4531173706055
2016-10-17,69.8499984741211,70,68.6699981689453,68.7900009155273,2230300,63.3571128845215
2016-10-18,69.9899978637695,70.9499969482422,69.5599975585938,70.0500030517578,1534600,64.5176010131836
2016-10-19,69.75,71.1399993896484,69.5299987792969,70.8199996948242,1562900,65.2267837524414
2016-10-20,70.8099975585938,70.8099975585938,69.5100021362305,70.4800033569336,1200700,64.9136352539062
2016-10-21,69.9400024414062,70.3899993896484,69.3199996948242,69.370002746582,1714000,63.8912887573242
2016-10-24,69.879997253418,70.9400024414062,69.8099975585938,70.3499984741211,1505400,64.7938995361328
2016-10-25,70.0299987792969,70.8000030517578,69.8399963378906,70.629997253418,1113900,65.0517730712891
2016-10-26,70.3899993896484,70.4400024414062,69.6900024414062,69.9000015258789,2267100,64.3794326782227
2016-10-27,69.25,69.4000015258789,67.5299987792969,68.0500030517578,3120800,62.6755561828613
2016-10-28,72.129997253418,75.4599990844727,71.5,74.4700012207031,7744700,68.588508605957
2016-10-31,75,77.5,74.8499984741211,76.870002746582,5246800,70.7989654541016
2016-11-01,77.1100006103516,77.7799987792969,74.620002746582,76.2200012207031,3859200,70.2003021240234
2016-11-02,75.7799987792969,76.8499984741211,74.9000015258789,75.0299987792969,1779500,69.1042785644531
2016-11-03,75.4100036621094,76.6900024414062,75.4100036621094,76.0899963378906,2098300,70.0805511474609
2016-11-04,76.0899963378906,76.8899993896484,75.1500015258789,75.2300033569336,1347700,69.2884826660156
2016-11-07,76.1600036621094,76.7699966430664,75.5599975585938,76.4800033569336,2226700,70.4397583007812
2016-11-08,76.1699981689453,77.8000030517578,75.9800033569336,77.5599975585938,1929500,71.4344635009766
2016-11-09,76.2200012207031,79.4700012207031,75.8000030517578,79.0100021362305,3945800,72.7699432373047
2016-11-10,79.2200012207031,81.629997253418,79.2200012207031,80.3499984741211,2845700,74.0041275024414
2016-11-11,80.4400024414062,82.129997253418,80.3600006103516,81.75,2648500,75.2935485839844
2016-11-14,82.4899978637695,84.5,82.3199996948242,84.0599975585938,3853600,77.4211349487305
2016-11-15,84,84.1500015258789,82.6999969482422,82.9700012207031,1884100,76.4171981811523
2016-11-16,82.7300033569336,82.9499969482422,81.75,82.4100036621094,1423100,75.9014282226562
2016-11-17,82.1999969482422,83.4199981689453,82.0800018310547,82.870002746582,1390800,76.3251113891602
2016-11-18,82.9000015258789,83.3600006103516,82.0800018310547,82.9499969482422,1193200,76.3987655639648
2016-11-21,83.0999984741211,83.5899963378906,82.3199996948242,82.6699981689453,1027400,76.1408843994141
2016-11-22,82.6399993896484,83.2300033569336,82.2300033569336,82.5,1797100,75.9842987060547
2016-11-23,82.7300033569336,82.870002746582,82.0800018310547,82.5899963378906,1382200,76.0672073364258
2016-11-25,82.5500030517578,83.3499984741211,82.0100021362305,83.0199966430664,628200,76.463249206543
2016-11-28,82.8600006103516,82.870002746582,81.3199996948242,81.5,1479000,75.0632934570312
2016-11-29,81.9400024414062,82.9800033569336,81.75,82.9199981689453,1262200,76.3711547851562
2016-11-30,82.5899963378906,82.5899963378906,80.0999984741211,80.9700012207031,2107700,74.5751571655273
2016-12-01,80.5599975585938,80.7799987792969,78.7699966430664,79.3000030517578,1807400,73.0370559692383
2016-12-02,79.3000030517578,79.9700012207031,79.0999984741211,79.5599975585938,9e+05,73.2765045166016
2016-12-05,80.3000030517578,82.5,79.8600006103516,81.0500030517578,1585600,74.6488342285156
2016-12-06,81.2200012207031,81.7900009155273,80.870002746582,81.1500015258789,1385100,74.7409515380859
2016-12-07,81.25,83.4000015258789,80.5999984741211,83.1500015258789,2043200,76.5829772949219
2016-12-08,83.3600006103516,85.8199996948242,82.5100021362305,85.7799987792969,2448500,79.0052642822266
2016-12-09,85.6399993896484,86.379997253418,85.3600006103516,86.1900024414062,1511100,79.3828887939453
2016-12-12,85.6699981689453,85.7200012207031,84.6600036621094,85.5599975585938,2340400,78.8026504516602
2016-12-13,85.8499984741211,86.3199996948242,85.1399993896484,85.5,1671000,78.7473754882812
2016-12-14,85.5,86.6999969482422,85.4300003051758,85.7200012207031,1824200,78.9499969482422
2016-12-15,85.7200012207031,86.8399963378906,84.3300018310547,85.5400009155273,3598500,78.7842102050781
2016-12-16,85.4300003051758,85.7600021362305,83.7200012207031,84.0299987792969,2344200,77.3934860229492
2016-12-19,83.1900024414062,83.8000030517578,81.9499969482422,82.5500030517578,1432600,76.4671630859375
2016-12-20,83.1600036621094,86.2399978637695,82.870002746582,85.4000015258789,2190600,79.1071624755859
2016-12-21,84.9700012207031,85.3499984741211,84.4300003051758,85.2099990844727,1140500,78.9311447143555
2016-12-22,84.9599990844727,84.9599990844727,83.3399963378906,84.2399978637695,1624200,78.0326461791992
2016-12-23,84.2300033569336,84.3499984741211,83.1900024414062,84.25,648500,78.0418930053711
2016-12-27,84.4000015258789,85.1399993896484,83.7600021362305,83.8000030517578,536800,77.6250610351562
